No,日期,到达人数,目的地,共乘序号,到达时间（验票时间）,上车时间,lng,lat
580,2018/4/27,1,五块石客运站,23,21:01,21:27,104.072746,30.701761
581,2018/4/27,1,金科圣嘉公寓酒店(中心店),23,21:11,21:27,104.103494,30.717045
582,2018/4/27,1,如家快捷酒店(成都九眼桥四川大学店),24,21:27,21:43,104.015872,30.637465
583,2018/4/27,1,王家塘街81号,24,21:29,21:43,104.06191,30.673427
584,2018/4/27,2,成都鼓楼智选假日酒店,24,21:30,21:43,104.072817,30.663731
585,2018/4/27,1,风华苑,25,21:46,22:06,104.058795,30.612997
586,2018/4/27,1,成都首座万豪酒店,25,21:46,22:06,104.068868,30.586267
587,2018/4/27,1,客道酒店(致民路店),26,22:12,22:39,104.080489,30.642166
588,2018/4/27,1,铸信境界,27,22:18,22:40,103.991502,30.669243
589,2018/4/27,1,金科圣嘉公寓酒店(中心店),27,22:21,22:40,104.103494,30.717045
590,2018/4/27,1,成都慕斯威尔酒店,28,22:21,22:42,104.062468,30.649666
591,2018/4/27,1,城投观城,29,23:04,23:22,104.121264,30.646166
592,2018/4/27,1,成都海洋莱普敦酒店,30,23:08,23:35,104.065334,30.546507
593,2018/4/27,1,金沙巷16号小区,31,23:09,23:21,104.042558,30.689686
594,2018/4/27,4,成都云顶国际公寓太古里店,32,23:06,23:19,104.081096,30.651747
595,2018/4/27,1,红花教师苑,31,23:13,23:21,104.084213,30.690414
596,2018/4/27,1,东坡北二路,33,23:14,23:44,103.991771,30.664414
597,2018/4/27,1,如家快捷酒店(成都新鸿路店),34,23:19,23:39,104.104772,30.661888
598,2018/4/27,1,成都风尚国际精品公寓,34,23:24,23:39,104.073712,30.654837
599,2018/4/27,2,美豪丽致酒店(成都高新店),33,23:27,23:44,104.064846,30.593719
600,2018/4/27,1,锦江之星酒店(成都春熙路王府井店),34,23:30,23:39,104.076291,30.654189
601,2018/4/27,4,成都芊吉假日酒店(天府广场店),35,23:30,23:39,104.0602,30.65383
602,2018/4/27,1,瑞安城中汇,36,23:37,0:03,104.091843,30.693119
603,2018/4/27,1,桦林园休闲庄,36,23:37,0:03,104.105301,30.599991
604,2018/4/27,1,清溪南街11号院落,37,23:37,0:03,104.02124,30.676848
605,2018/4/27,1,全季酒店(成都太古里滨江路店),38,23:43,0:04,104.079376,30.645405
606,2018/4/27,1,成都世纪城天堂洲际大饭店,37,23:44,0:03,104.072201,30.559483
607,2018/4/27,1,希岸酒店(成都火车东站中心店),38,23:44,0:04,104.111001,30.671963
608,2018/4/27,1,成都书香门第酒店,39,23:53,0:18,104.06145,30.68252
609,2018/4/27,1,御隆酒店(西南财大店),37,23:54,0:03,104.020765,30.679583
610,2018/4/27,1,狮旺庭酒店(成都文殊院店),38,0:03,0:04,104.072171,30.674467
611,2018/4/27,1,成都北站,39,23:59,0:18,104.05607,30.64173
612,2018/4/27,1,成都万友睿柏云酒店,40,0:07,0:28,104.10337,30.60094
613,2018/4/27,1,黄忠派出所（成都市金牛区金博北路33号）,40,0:13,0:28,104.011886,30.688938
614,2018/4/27,1,怡家城市酒店武侯店,40,0:07,0:28,104.047367,30.643934
615,2018/4/27,1,英郡3期,41,0:07,0:27,104.073152,30.550677
616,2018/4/27,4,贝森南路南-公交车站,42,0:09,0:19,104.00356,30.66764
617,2018/4/27,1,领都龙城2期,43,0:24,0:42,104.10872,30.699694
618,2018/4/27,1,成都曼嘉酒店(神仙树石羊场店),44,0:16,0:28,104.035222,30.607444
619,2018/4/27,1,蓉城四季酒店,44,0:13,0:28,104.002837,30.669541
620,2018/4/27,4,成都远方之家连锁公寓新会展店,45,0:21,0:33,104.073715,30.558354
621,2018/4/27,1,凯丽豪景,46,0:32,0:57,104.026828,30.68663
622,2018/4/27,1,桔子酒店精选(成都顺城店),47,0:37,0:42,104.072594,30.666769
623,2018/4/27,1,龙湖世纪峰,48,0:38,0:59,104.078032,30.55919
624,2018/4/27,1,凯旋天地,49,0:46,1:13,104.128632,30.611653
625,2018/4/27,1,龙湖金楠天街,46,0:51,0:57,103.996524,30.648874
626,2018/4/27,1,星辉家园,50,0:57,1:19,104.083685,30.673715
627,2018/4/27,1,嘉祥瑞庭南城,51,1:00,1:27,104.055183,30.534643
628,2018/4/27,1,五块石客运站,50,1:02,1:19,104.072746,30.701761
629,2018/4/27,1,成都曼嘉酒店(神仙树石羊场店),50,1:12,1:19,104.035222,30.607444
630,2018/4/27,1,全季酒店(成都环球中心店),51,1:15,1:27,104.061561,30.578001
631,2018/4/27,1,建发天府鹭洲,52,1:20,1:32,104.038396,30.552402
632,2018/4/27,1,翡翠城5期,53,1:22,1:49,104.091913,30.611894
633,2018/4/27,1,蜀都花园,53,1:23,1:49,104.103625,30.644821
634,2018/4/27,1,柳江新居5期,53,1:31,1:49,104.096788,30.603797
635,2018/4/27,1,太平园中五路-道路,54,1:02,1:24,104.004581,30.628779
636,2018/4/27,1,吾桐里国际青年客栈(大石东路店),55,1:32,1:49,104.045374,30.651983
637,2018/4/27,2,成都禧瑞酒店(玉林店),55,1:36,1:49,104.059246,30.632774
638,2018/4/27,1,成功银玺国际,53,1:35,1:49,104.116009,30.677116
639,2018/4/27,1,成都远锦国际酒店,56,1:39,2:05,104.155106,30.628711
640,2018/4/27,1,红星国际,56,1:42,2:05,104.086029,30.661398
641,2018/4/27,1,大学路12号院,56,1:53,2:05,104.07016,30.644162
642,2018/4/27,2,春熙路,57,1:55,2:05,104.078304,30.657437
643,2018/4/27,2,海桐1期,57,1:53,2:05,104.130204,30.606751
644,2018/4/27,1,如家快捷酒店(成都新南门店),58,2:01,2:20,104.073544,30.642901
645,2018/4/27,2,成都迷津青年旅舍,58,1:59,2:20,104.070462,30.659517
646,2018/4/27,2,非宿艺舍,59,2:01,2:28,104.003202,30.653357
647,2018/4/27,1,羊犀立交,59,2:02,2:28,104.007458,30.700417
648,2018/4/27,2,成都喜欢主题酒店赛格广场店,60,2:04,2:21,104.077532,30.665796
649,2018/4/27,1,汇厦少城,60,2:03,2:21,104.051922,30.657788
650,2018/4/27,1,绿地gic壹期,60,2:05,2:21,104.079936,30.618148
651,2018/4/27,1,娇子立交,61,2:08,2:36,104.127099,30.600289
652,2018/4/27,1,旅游职中教师公寓,62,2:30,2:53,104.02219,30.659561
653,2018/4/27,1,成都市春熙路亚朵轻居酒店,63,2:30,2:54,104.08225,30.65887
654,2018/4/27,2,成都周末度假公寓春熙一店,63,2:32,2:54,104.080221,30.651228
655,2018/4/27,1,红树湾,64,2:30,2:54,104.08312,30.548252
656,2018/4/27,2,锦江之星酒店(成都白果林地铁站店),62,2:43,2:53,104.032356,30.675341
657,2018/4/27,1,华润凤凰城,65,2:44,3:12,104.048456,30.552519
658,2018/4/27,1,抚琴街南三巷-道路,65,2:55,3:12,104.039875,30.680084
659,2018/4/27,1,西南交通大学(九里校区),65,2:56,3:12,104.053006,30.698733
660,2018/4/27,2,青桐城市酒店,66,2:56,3:24,104.048472,30.682733
661,2018/4/27,2,桔子酒店精选(成都顺城店),66,2:57,3:24,104.072594,30.666769
662,2018/4/27,1,家益欣城-东1门,67,2:57,3:24,104.052155,30.531551
663,2018/4/27,1,龙湖金楠天街,68,2:59,,103.996524,30.648874
