No,日期,到达人数,目的地,共乘序号,到达时间（验票时间）,上车时间,lng,lat
352,2018/4/24,1,锦江之星酒店(成都金仙桥店),24,23:59,0:11,104.052196,30.67722
353,2018/4/24,1,两江国际,26,0:11,0:35,104.058157,30.559578
354,2018/4/24,2,嘉立连锁酒店(成都天府广场店),27,0:11,0:35,104.06692,30.660961
355,2018/4/24,1,伊丽特,27,0:20,0:35,104.085958,30.694096
356,2018/4/24,2,红树湾,26,0:30,0:35,104.08312,30.548252
357,2018/4/24,1,鼓楼智选,28,0:39,1:04,104.07263,30.66388
358,2018/4/24,1,黄金大酒店,29,0:41,1:04,104.027848,30.696718
359,2018/4/24,2,西西里二期,29,0:43,1:04,104.019428,30.701591
360,2018/4/24,1,生活立方,29,0:45,1:04,104.004075,30.666341
361,2018/4/24,1,富丽花城,28,0:55,1:04,104.112622,30.716206
362,2018/4/24,1,君怡酒店营门口精品店,30,1:15,1:39,104.042657,30.691589
363,2018/4/24,1,锦江之星酒店(成都白果林地铁站店),30,1:14,1:39,104.032356,30.675341
364,2018/4/24,1,金牛蜀汉路289号,30,1:29,1:39,104.022338,30.690572
365,2018/4/24,1,万福桥,31,1:29,1:54,104.071822,30.678334
366,2018/4/24,1,蜀都中心2期-1号楼,32,1:37,2:04,104.063674,30.553138
367,2018/4/24,1,皇城西御,31,1:39,1:54,104.062126,30.656773
368,2018/4/24,1,金楠天街,33,1:35,2:02,103.996524,30.648874
369,2018/4/24,1,全季酒店(春熙路太古里酒店),31,1:42,1:54,104.08493,30.651925
370,2018/4/24,1,保利心语,34,1:44,2:07,104.04287,30.543508
371,2018/4/24,1,成都琅玥酒店(世纪城会展中心店),34,1:41,2:07,104.045572,30.54751
372,2018/4/24,1,茶店子,33,1:50,2:02,104.027434,30.697177
373,2018/4/24,1,长青北街,35,1:59,2:21,104.042529,30.712751
374,2018/4/24,2,成都记忆旅行度假短租公寓(春熙店),36,1:54,2:19,104.086342,30.66153
375,2018/4/24,1,成都春熙亚朵酒店,36,2:01,2:19,104.082038,30.65877
376,2018/4/24,2,宽窄巷子,37,2:14,2:35,104.053617,30.663833
377,2018/4/24,1,两江国际,37,2:10,2:35,104.058157,30.559578
378,2018/4/24,2,锦城华府,38,2:20,2:45,104.059373,30.675541
379,2018/4/24,1,凯丽滨江花园,38,2:30,2:45,104.075987,30.591088
380,2018/4/24,1,金鹏街,39,2:33,,104.000628,30.678732
381,2018/4/24,1,成都蒙太奇主题酒店公寓,38,2:38,2:45,104.076019,30.624126
382,2018/4/24,1,艾克斯网咖,40,2:43,,104.049973,30.633276
383,2018/4/24,1,丽水澜庭,40,2:47,,104.091868,30.70806
384,2018/4/24,1,华润二十四城,41,2:51,,104.120242,30.649473
385,2018/4/24,1,华润置地,41,2:52,,104.095071,30.610937
386,2018/4/24,1,红庙子街,40,2:54,,104.074024,30.667782
